Id,SalePrice
1763,169236.44167228485
1764,123301.37364241602
1765,177049.73323301904
1766,173679.5789179052
1767,188761.49115091644
1768,144446.92059933496
1769,168802.8652163588
1770,146177.00817401454
1771,135145.09408049972
1772,137180.7414678381
1773,135033.3899044569
1774,158303.60273675574
1775,128926.13652070556
1776,127141.22314407429
1777,116523.21192906806
1778,136090.11223109745
1779,123708.73107467001
1780,172496.81738610257
1781,133273.52579874947
1782,108811.7671291401
1783,133417.85050142297
1784,114158.89099770399
1785,120398.99199060738
1786,155925.56560204603
1787,170157.52718028578
1788,108108.4456814524
1789,116225.71342373677
1790,108612.31876438932
1791,170218.84788187174
1792,147103.9119113887
1793,153176.49742411936
1794,142487.43305912748
1795,138504.75754921915
1796,131107.4065195761
1797,123045.02679638246
1798,121814.83384536911
1799,115000.60428344863
1800,125204.30725533329
1801,135463.93917179006
1802,144380.61224668595
1803,149407.85128497423
1804,136279.59851989802
1805,136516.29383907956
1806,125596.45047887297
1807,147618.92774735874
1808,123759.68685263039
1809,144885.86745458658
1810,143523.14013642527
1811,128423.53750395362
1812,121622.1823436062
1813,116574.23972441225
1814,109839.72485953973
1815,97198.52803947203
1816,116355.78824720248
1817,142435.65941307374
1818,142255.19770568484
1819,121766.79215925946
1820,108112.35645750292
1821,133535.05571982497
1822,148818.16074462776
1823,101913.5198164164
1824,135614.02514572412
1825,140189.72026780332
1826,112035.47146222772
1827,114039.01716556861
1828,137728.09213375958
1829,122053.67544964969
1830,144297.3560223641
1831,162350.6610996576
1832,133607.68455206108
1833,142655.79031559956
1834,126361.7249444834
1835,160719.74009610512
1836,134602.34809169604
1837,112037.25374079742
1838,129133.91930034583
1839,102872.5933346952
1840,153541.2846464267
1841,145622.88506563802
1842,114231.2382447136
1843,140567.9851703032
1844,137414.0174592052
1845,146172.1194762901
1846,152157.30302886217
1847,152653.52425039845
1848,98994.0030943921
1849,128049.15416470332
1850,128622.6696523119
1851,146230.62046354837
1852,130754.86938402792
1853,149286.23763159369
1854,177940.64902597538
1855,161607.9371215015
1856,224374.77993828573
1857,171421.82672275667
1858,146162.73490046719
1859,143684.94928383597
1860,147442.12967844246
1861,143334.36583589137
1862,228587.0883215993
1863,220950.1669171792
1864,220950.1669171792
1865,260400.42549247286
1866,282170.6652825717
1867,240886.1593114648
1868,274481.4518584922
1869,194250.85453467767
1870,225701.76040927338
1871,260955.48449808636
1872,185138.730917159
1873,220934.12544725838
1874,137707.93064269755
1875,201197.8552227499
1876,186521.014752157
1877,215414.21329871102
1878,224006.97054019806
1879,130566.55985086926
1880,132812.73580539227
1881,243065.45074724767
1882,252199.9343117873
1883,195670.33845877342
1884,208192.54042786453
1885,252333.67325912594
1886,266646.55808586464
1887,211693.9455077038
1888,269158.8035688049
1889,182358.0171327477
1890,129745.83470755605
1891,140953.79591291898
1892,112468.12506766143
1893,137620.71982391085
1894,150374.0725420874
1895,155705.4135797401
1896,123289.83932713004
1897,126957.7841784502
1898,118970.48615535177
1899,147235.0348363171
1900,131893.68531049966
1901,152441.53026725826
1902,142623.32516048005
1903,176214.98382583837
1904,133706.0865329966
1905,177278.3682909735
1906,147579.02650326947
1907,177773.62823849206
1908,126785.00287593354
1909,139726.7889361607
1910,135579.64470611222
1911,193365.80781057262
1912,228208.59509877732
1913,144251.99809881992
1914,100598.62180750111
1915,247733.4484026051
1916,109808.18043302247
1917,260628.60655586407
1918,137019.36632725722
1919,153629.6288478724
1920,175793.02465579612
1921,289542.7457325198
1922,270834.92900459445
1923,185646.44600022773
1924,216784.55484611343
1925,214010.056124413
1926,300233.97120866255
1927,131878.03505548637
1928,168519.86636985219
1929,119762.7004884626
1930,131823.52786596026
1931,144583.7057804212
1932,139908.14566626635
1933,170620.30970210218
1934,179378.6092739438
1935,176730.63849032947
1936,178245.1235867248
1937,184697.5919686472
1938,181193.291273386
1939,222418.32416109912
1940,196114.7434030211
1941,182683.3607788151
1942,180917.52827637343
1943,204882.08330418964
1944,275371.0206079073
1945,290592.8952495274
1946,164056.5223494005
1947,249166.25971710344
1948,168952.89851718256
1949,229210.17533052329
1950,184815.95045913293
1951,223733.44815480578
1952,213242.77931803354
1953,164340.79919949072
1954,195010.75120905574
1955,129140.06431709389
1956,230795.53975897864
1957,167787.7140497464
1958,283622.44349588064
1959,148808.99046764406
1960,119144.1162114543
1961,121917.8748597489
1962,114996.71495420729
1963,114957.70907189362
1964,121537.59504869483
1965,146618.82289693572
1966,149921.36806567517
1967,271821.8596857442
1968,306359.06146426074
1969,300436.9586400136
1970,306066.5700667096
1971,298024.959284908
1972,293560.9195049444
1973,240966.74468674776
1974,278239.13395539776
1975,280841.6681154927
1976,276850.6180075133
1977,295346.9618183113
1978,295876.28035146237
1979,278264.65050751885
1980,205277.94229930628
1981,271874.855907457
1982,211389.96985562588
1983,209617.49329230483
1984,189966.83282133107
1985,224315.49630133103
1986,228301.46550704294
1987,187174.94123706513
1988,186322.33886083413
1989,199226.69153843398
1990,216244.52646360116
1991,200445.28653088992
1992,214859.2547778883
1993,183893.49453126447
1994,232508.08332272194
1995,188411.8445948287
1996,256559.38638854618
1997,280415.7032809788
1998,296794.5961652403
1999,231518.24305953563
2000,277101.08204343927
2001,256217.04448893992
2002,245471.7487069652
2003,253799.0932005775
2004,255565.4608439506
2005,226684.31787642982
2006,206212.8391279902
2007,276177.5855056671
2008,198178.81675780835
2009,190176.9538376526
2010,203517.46797097495
2011,150081.13910002052
2012,189134.1736503444
2013,183935.2675242361
2014,184633.422592578
2015,203922.80657432045
2016,184387.18380369156
2017,200883.59970048763
2018,129614.40141887382
2019,129515.30717719333
2020,121167.03954338298
2021,118858.90804568082
2022,172727.6499304523
2023,153690.14451299832
2024,215264.69036284531
2025,276417.20493942173
2026,187858.9495506993
2027,158887.39931200093
2028,173509.7147339345
2029,170645.07305534484
2030,252192.08778129684
2031,206278.9518174318
2032,214051.1828068045
2033,245313.0578510254
2034,182355.40065196157
2035,205055.2045844381
2036,201841.17242827255
2037,204189.65448269565
2038,230406.4979483878
2039,200640.1797920496
2040,237035.84794888578
2041,226471.13664990477
2042,203115.0549142151
2043,163804.2407770868
2044,172333.2238570693
2045,190144.60217346455
2046,153599.48339274534
2047,143793.08880406435
2048,136049.66454405946
2049,157716.44713498093
2050,166403.43954450605
2051,114247.6889222667
2052,135421.83803300682
2053,137845.67745639588
2054,103336.0577573465
2055,166555.86707572333
2056,133757.22308944643
2057,125801.56568584853
2058,202886.6221483415
2059,141464.10100898446
2060,154820.82309934494
2061,172807.32360828688
2062,135929.32392991017
2063,117959.37434981401
2064,138391.91530105364
2065,128474.91299416432
2066,170797.29486892276
2067,151164.63823012184
2068,156591.84818671062
2069,104192.14950544256
2070,110818.61666324391
2071,117452.3281692539
2072,145928.6895098277
2073,146490.524404535
2074,174365.3066833074
2075,141636.93786121064
2076,127117.8800548174
2077,138940.07938261647
2078,128039.02607399996
2079,130152.1180627696
2080,119680.66392535492
2081,125410.8436266325
2082,143394.83328928487
2083,139438.29144524326
2084,112856.37804703116
2085,126849.61398865297
2086,133889.4558081379
2087,124031.30035327068
2088,115624.66879074725
2089,104211.46966062926
2090,138051.88114972497
2091,136895.0342178546
2092,136425.2719401847
2093,141400.70020762726
2094,143311.63790982467
2095,150295.9930737747
2096,104861.93864523889
2097,108464.70937342518
2098,144938.04783801592
2099,98266.1627276071
2100,137451.3052283056
2101,139728.39090120423
2102,134764.70942266416
2103,109041.15715828471
2104,148998.7575407478
2105,138668.57137250403
2106,115959.10282499796
2107,195515.81324950195
2108,122759.9302617279
2109,116334.51050400083
2110,139424.7974739866
2111,142149.6673654475
2112,143419.11879149874
2113,116524.91225682296
2114,115178.03242677
2115,146487.66342498132
2116,125668.70956750461
2117,140998.3103837006
2118,127488.84903388002
2119,113480.01182084122
2120,118905.7773731216
2121,111332.27432627832
2122,106530.59902119669
2123,108147.08306139446
2124,169565.38079860667
2125,144398.99583961896
2126,150707.65542249128
2127,154005.11980947133
2128,139482.32429799536
2129,124176.87624948454
2130,139742.2986734878
2131,159283.90573303643
2132,128804.9959957451
2133,126896.47977280364
2134,127709.10338310007
2135,116637.73588933791
2136,120455.1203840541
2137,131397.1977740717
2138,135834.76618577336
2139,150647.73645031953
2140,132005.2435758438
2141,137138.6669517661
2142,132011.37327077865
2143,139023.75442472892
2144,139799.58299871066
2145,131396.9274239444
2146,151007.73549444778
2147,165646.98400099017
2148,124717.56173787547
2149,134273.4060476188
2150,192752.9485711759
2151,125284.56453279758
2152,164870.615612421
2153,154928.19862919126
2154,121691.5785780486
2155,133327.52962196842
2156,217268.7266027016
2157,239659.09837961162
2158,227865.13954647238
2159,219391.69621367526
2160,184779.23318796628
2161,254909.11023710918
2162,292326.0944969432
2163,289331.1379199845
2164,259771.63854428974
2165,173101.94028251249
2166,143926.1122816422
2167,199883.48677521606
2168,184671.66425573712
2169,199037.70988217602
2170,212162.78382384754
2171,142696.5672569466
2172,141880.16213538795
2173,158488.92737050584
2174,237408.44812581688
2175,269691.7036293309
2176,282705.5592484604
2177,232386.2305420612
2178,225517.1864380189
2179,153443.28039096994
2180,206617.0173295676
2181,207498.02370639262
2182,237939.6988983604
2183,198456.7530640265
2184,136201.0365367753
2185,130417.19509605451
2186,147852.5138784673
2187,148224.44407811982
2188,150476.2077497854
2189,172760.18447109216
2190,116886.22718012704
2191,115310.3476112019
2192,108943.46770103605
2193,115035.20352573555
2194,113793.01222202521
2195,119227.00481571499
2196,112933.42986877302
2197,119407.70566176155
2198,157066.20141300446
2199,159857.82043156872
2200,121834.48902275835
2201,127663.81888360632
2202,176435.71503663907
2203,153773.52227070156
2204,163334.93415067467
2205,120269.05099557302
2206,135353.0484109102
2207,174695.8751637749
2208,199835.811922011
2209,179576.87351989257
2210,129300.73649217428
2211,118211.82855419857
2212,114154.93431181229
2213,110193.24557367997
2214,146644.63800774777
2215,110823.58338413037
2216,148525.74344984622
2217,116897.61641572349
2218,105630.24934969678
2219,103803.29638473026
2220,102180.60537514389
2221,249696.64117449446
2222,231271.4881868855
2223,258053.51574769965
2224,210105.82666218161
2225,149554.4455616602
2226,192132.0513630892
2227,209010.7299165763
2228,261837.37496805761
2229,231052.43578578602
2230,160840.37595009964
2231,219371.83599528938
2232,187218.1956102872
2233,187398.56217204314
2234,246804.62170368983
2235,205714.11238702078
2236,261221.76830174506
2237,302258.40885861084
2238,196250.35334107102
2239,139498.50376511872
2240,165375.92920598836
2241,142474.70823008192
2242,134927.371692324
2243,140034.62655406262
2244,109598.48912444059
2245,113455.26740656838
2246,138313.1851818142
2247,123861.89705383398
2248,123625.46803218269
2249,124292.75932978242
2250,136452.715537388
2251,139426.60832302464
2252,178197.7887437392
2253,158459.19043688825
2254,182932.18005626867
2255,184393.73509878168
2256,189984.3863928255
2257,187652.587180959
2258,172484.2613805156
2259,177690.46489671915
2260,155235.84974702698
2261,188813.18398102158
2262,197346.6051698662
2263,278501.4011477744
2264,298897.9791113923
2265,159398.73238240185
2266,241398.9052422158
2267,268805.47876754764
2268,299582.0300406244
2269,159745.184764278
2270,197523.0334969459
2271,200515.00948953343
2272,194434.2773093913
2273,161378.05903808627
2274,171730.8280720103
2275,162686.91728013658
2276,170698.093559476
2277,171035.28769659498
2278,146995.8164239805
2279,122419.11887811423
2280,117758.22346940213
2281,182524.77094837293
2282,191755.27087716534
2283,115269.94630329398
2284,116184.84155513138
2285,146741.81098951018
2286,125617.88554204922
2287,290819.14242576034
2288,275521.41097643785
2289,293289.2393666744
2290,299136.864383339
2291,274944.7618462306
2292,301653.9441474339
2293,297076.13433876104
2294,298139.8309044796
2295,296369.10808115825
2296,256770.21249017768
2297,256490.53356444303
2298,284639.4045965133
2299,294051.2160982341
2300,288906.06575814093
2301,253395.6015423735
2302,246065.3513955424
2303,240970.35183536718
2304,245891.14042669517
2305,179560.33936084434
2306,180906.37118739952
2307,190221.63411381372
2308,234016.02531420562
2309,241708.9678720176
2310,208367.34885373403
2311,212099.71062735916
2312,173663.82716087476
2313,188002.10799463943
2314,183618.42327333995
2315,182601.90263919847
2316,205661.84480260723
2317,174960.84494724177
2318,178964.2076673293
2319,184201.0231578023
2320,184897.01764345032
2321,246681.21798177698
2322,189382.59506220795
2323,184100.94928846997
2324,185928.644842414
2325,216606.73199785713
2326,183620.84417456
2327,210588.30515448502
2328,216042.0567206702
2329,182823.31055006752
2330,180663.23265508498
2331,300827.14130036964
2332,288251.755299983
2333,278844.57409806683
2334,254822.96941907195
2335,256868.9401509594
2336,278735.10197866743
2337,198083.19427188547
2338,270092.7477401587
2339,252063.48998215148
2340,298733.0472814816
2341,221704.3761060129
2342,229651.53422615453
2343,217339.84827284678
2344,229789.6122462524
2345,235931.6112717964
2346,203755.90084011713
2347,193860.51222458656
2348,215308.6360302302
2349,173406.6491099187
2350,250951.13621969084
2351,239919.19644470196
2352,277557.56055431755
2353,238514.24965269212
2354,141305.06260685786
2355,164775.9731881889
2356,160921.22754355846
2357,204676.5408797728
2358,194575.7846612721
2359,125775.58142157138
2360,120601.80272957169
2361,134429.4589476349
2362,243562.9156794844
2363,138356.3424909619
2364,150297.6242645014
2365,210606.59824727662
2366,197781.95476750788
2367,226759.36327826505
2368,197855.19214817334
2369,223928.83052182788
2370,174122.25939523
2371,180379.81898749986
2372,190028.09847326993
2373,235085.77310461362
2374,243031.20734538432
2375,219078.34641788315
2376,229012.00934282888
2377,238257.94390676077
2378,141744.6394175514
2379,174752.37920630904
2380,140798.08095411648
2381,156881.67485155677
2382,188052.57873081736
2383,205305.74585591635
2384,242029.47901564353
2385,155815.10515699015
2386,138325.3685180382
2387,131871.55387889067
2388,128455.60686236725
2389,136051.34132298018
2390,143705.54052245276
2391,137667.60263955285
2392,118464.92088662078
2393,163503.01586909685
2394,142447.658156934
2395,172913.86471825707
2396,149863.43309362128
2397,177023.913340112
2398,129425.44645651503
2399,105887.56021421275
2400,98352.79098039353
2401,116665.9144514248
2402,134614.8055389779
2403,154640.85329618974
2404,153143.13831084486
2405,156125.97167139137
2406,130452.56609398605
2407,126309.3780704932
2408,130675.96581984397
2409,135324.23101521048
2410,168521.99162196225
2411,126288.94105433459
2412,155429.19146814413
2413,136422.2660212014
2414,132734.52367196712
2415,150279.2350398352
2416,131913.2380507267
2417,125174.6516557525
2418,122494.92716631036
2419,130765.28107901853
2420,129079.88040361223
2421,146619.31648252739
2422,121618.88492940037
2423,147807.0178663658
2424,157025.23270172838
2425,167365.23793539847
2426,135832.21675889156
2427,137447.8877538369
2428,171947.42271239494
2429,121941.62663413594
2430,130056.6561700249
2431,131278.85429123722
2432,129575.84460673669
2433,139123.9335941422
2434,137492.1959706082
2435,146061.73095449334
2436,114558.31598185316
2437,115966.35214288838
2438,129551.7268320616
2439,126642.3257752299
2440,122289.61145847272
2441,122022.2486842176
2442,120244.86966892857
2443,125458.79807509886
2444,126519.92860982833
2445,100542.06968547683
2446,140641.2973028498
2447,182563.5017240961
2448,144159.05254399296
2449,113432.81415649818
2450,149755.97196619102
2451,126141.75261787362
2452,193074.41567270758
2453,106364.81414507814
2454,136439.22945681133
2455,121681.95930022588
2456,128887.76022927642
2457,119912.27083610142
2458,118090.6620548426
2459,117263.87399142091
2460,140002.36419416132
2461,111591.86897175529
2462,131890.14619924763
2463,118887.43623178406
2464,151188.43962277164
2465,128123.40001057349
2466,121092.01310487314
2467,144386.0470936348
2468,111272.62220749636
2469,110434.55173575388
2470,175247.24456214934
2471,170262.5864099842
2472,164404.43378385794
2473,124398.42301977919
2474,136009.67339308836
2475,185974.40896022724
2476,115067.72098098345
2477,130012.73787560045
2478,163060.13413431187
2479,126089.86697840386
2480,155367.4128794717
2481,130096.2131547267
2482,129177.62989903081
2483,121922.59534736983
2484,126799.97261835149
2485,120124.5882783786
2486,150396.20429855344
2487,177967.78508638355
2488,137214.32644066398
2489,154246.3809835661
2490,144581.63435950674
2491,113432.06988255549
2492,183273.53250671676
2493,147726.50698746406
2494,163690.72685864824
2495,111869.5225504758
2496,192179.14890727607
2497,145099.82920689412
2498,118248.79009427823
2499,111138.8055350997
2500,143894.78082986295
2501,135061.61684690652
2502,148760.41571541096
2503,120655.79773266563
2504,178755.1744844141
2505,223041.41719918262
2506,266074.2031591081
2507,271125.9707622434
2508,269240.8651768606
2509,240078.2379151048
2510,229655.39974271515
2511,187134.78924191612
2512,206637.35640338197
2513,212218.90403083529
2514,198953.2721897607
2515,144511.22449773876
2516,159071.3637260004
2517,134815.0954655605
2518,146089.40513838836
2519,221368.94433996154
2520,216984.74086069767
2521,198662.34201830783
2522,217523.96043294165
2523,134670.006380577
2524,141779.9774242696
2525,143782.81282698954
2526,134088.26083786425
2527,122721.62469918419
2528,131006.32731916526
2529,129631.14520554678
2530,117384.9957249755
2531,237042.5715033456
2532,216879.0214134302
2533,202137.7908049625
2534,246381.89688744472
2535,277174.70779513137
2536,230284.01321061575
2537,212234.73296362127
2538,187350.90955711153
2539,187968.04788269754
2540,180226.19352945988
2541,189483.45238253882
2542,175426.3882411436
2543,134339.73968689085
2544,125399.08446040671
2545,134202.9389428986
2546,141144.96153460775
2547,140627.92206493256
2548,153908.5741904914
2549,162374.22901426474
2550,303793.9278425199
2551,143066.62281331743
2552,121995.95665248291
2553,118064.86681245052
2554,125234.66001376479
2555,123246.89868658228
2556,116649.41359962244
2557,119128.88715319397
2558,152344.18928058827
2559,135020.04312847427
2560,128900.18416154929
2561,131743.81632001148
2562,125852.73393419251
2563,137517.43184158005
2564,170693.64238687843
2565,138716.96629049402
2566,148578.0761710599
2567,128974.42591968358
2568,175294.50101540488
2569,176647.7498449473
2570,129252.93990993388
2571,177786.7788871883
2572,156190.7882161011
2573,195471.75193333183
2574,234501.62061806623
2575,120021.08169711618
2576,145127.13665356406
2577,149647.33759726377
2578,107542.81894368511
2579,102837.8942990079
2580,138985.04349956644
2581,127755.5938447764
2582,128542.63424183683
2583,247774.36988180774
2584,160085.6947533862
2585,204870.4840164089
2586,208414.6857456629
2587,203494.90640740635
2588,135851.7908721419
2589,143597.90345237768
2590,215382.7963020804
2591,175835.93851678248
2592,214919.9217576557
2593,229010.26219236923
2594,170723.17065098666
2595,200674.47162804488
2596,297367.1546063496
2597,201419.2121226592
2598,237576.8385437235
2599,281216.6880950717
2600,143268.3452271347
2601,145621.24229887323
2602,105911.7456644157
2603,109564.57110152814
2604,108382.22581301848
2605,106093.70300184411
2606,143541.17266158186
2607,169235.31822632655
2608,177139.43534045492
2609,152969.86770302078
2610,118718.30665783334
2611,143669.26021446017
2612,149377.47114036084
2613,129233.62126570646
2614,128439.81644612824
2615,151593.63924916254
2616,139237.54481581994
2617,176472.6803800968
2618,165621.44836627482
2619,197494.67625827188
2620,180818.1631592084
2621,185438.32551240816
2622,186543.77006378133
2623,251975.0645454538
2624,269938.9478837302
2625,247389.8601159996
2626,167645.8062524142
2627,174799.55043961387
2628,289008.77471675066
2629,286150.39479837246
2630,271781.49637830077
2631,291586.2040383832
2632,287315.28327305283
2633,257280.74975602355
2634,298148.3033657787
2635,152724.45452389342
2636,184087.4405255021
2637,173685.29510649884
2638,225510.56517256945
2639,176589.81968718185
2640,151421.17109771387
2641,116421.22397887336
2642,193957.87358383898
2643,120208.09426375503
2644,137517.20016441622
2645,113406.29833852546
2646,112754.99031505917
2647,115971.0330972729
2648,147973.97914535346
2649,139075.91397457715
2650,141527.3463833205
2651,154110.09483894517
2652,289883.12491235306
2653,264736.051821166
2654,247418.2281357174
2655,293780.39784920064
2656,278644.5419534873
2657,273792.31341063895
2658,258290.4262438405
2659,266778.44638464827
2660,284955.25536621886
2661,287578.34945865953
2662,289617.33329268964
2663,272722.84143523616
2664,238997.96387929664
2665,274635.18026200525
2666,246109.79525084383
2667,182678.98870991854
2668,193115.33574066625
2669,182249.75072917057
2670,272988.46241739905
2671,191306.32801394523
2672,192710.15806678194
2673,215491.9312980074
2674,214646.52857732214
2675,180879.41958637835
2676,195627.01518343156
2677,186249.61203365648
2678,237147.6555049904
2679,265656.9080063149
2680,272596.59925872635
2681,285852.53915685817
2682,277871.78868683055
2683,292433.2030244973
2684,279046.98756605905
2685,282433.75444928557
2686,253976.6084333976
2687,269237.6191764234
2688,229405.86159518635
2689,201298.0572207172
2690,288771.61361220933
2691,182378.71903536117
2692,145588.05602043043
2693,208775.23272162722
2694,146331.31840397418
2695,196293.61238148075
2696,192349.70538737412
2697,178935.69026460007
2698,190654.84588022163
2699,182642.26265218944
2700,173295.56899220293
2701,155202.39881733936
2702,126953.07020105579
2703,144609.21313601162
2704,144314.84386542888
2705,127355.0571029174
2706,121965.81201089358
2707,128350.83162124132
2708,132142.8796441907
2709,120366.93621066753
2710,131031.53149792303
2711,223478.91289034535
2712,290106.5406921359
2713,177110.94671967448
2714,169954.56724879344
2715,178995.7434702529
2716,169708.2689630999
2717,189609.24949961263
2718,225869.14436860042
2719,153932.47999566974
2720,167074.39919412087
2721,137493.25754084892
2722,148989.70664569482
2723,145815.75924035147
2724,125174.40084343366
2725,133434.4786290829
2726,139336.66943521448
2727,167417.88049668004
2728,167908.0843220345
2729,149607.59331431336
2730,141815.7047879556
2731,124821.8344615425
2732,125082.20297227336
2733,161304.70871825799
2734,154907.6583755073
